center,left,right,steering,throttle,reverse,speed
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_30_234.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_30_234.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_30_234.jpg,0,1,0,30.18989
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_30_304.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_30_304.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_30_304.jpg,0,1,0,30.19015
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_30_374.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_30_374.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_30_374.jpg,0,1,0,30.19018
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_30_447.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_30_447.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_30_447.jpg,0,1,0,30.19028
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_30_517.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_30_517.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_30_517.jpg,0,1,0,30.19031
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_30_599.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_30_599.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_30_599.jpg,0,1,0,30.19027
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_30_671.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_30_671.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_30_671.jpg,0,1,0,30.1903
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_30_745.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_30_745.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_30_745.jpg,0,1,0,30.1903
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_30_817.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_30_817.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_30_817.jpg,0,1,0,30.1903
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_30_886.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_30_886.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_30_886.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_30_958.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_30_958.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_30_958.jpg,0,1,0,30.19032
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_31_028.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_31_028.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_31_028.jpg,0,1,0,30.19032
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_31_094.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_31_094.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_31_094.jpg,0,1,0,30.1903
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_31_161.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_31_161.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_31_161.jpg,0,1,0,30.19033
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_31_232.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_31_232.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_31_232.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_31_299.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_31_299.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_31_299.jpg,-0.15,1,0,30.18423
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_31_369.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_31_369.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_31_369.jpg,-0.35,1,0,30.16352
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_31_439.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_31_439.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_31_439.jpg,0,1,0,30.18904
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_31_509.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_31_509.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_31_509.jpg,0,1,0,30.18961
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_31_584.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_31_584.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_31_584.jpg,0,1,0,30.19016
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_31_654.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_31_654.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_31_654.jpg,0,1,0,30.19027
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_31_720.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_31_720.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_31_720.jpg,0,1,0,30.19024
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_31_788.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_31_788.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_31_788.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_31_868.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_31_868.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_31_868.jpg,0,1,0,30.1903
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_31_945.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_31_945.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_31_945.jpg,0,1,0,30.1903
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_32_014.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_32_014.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_32_014.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_32_091.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_32_091.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_32_091.jpg,0,1,0,30.19031
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_32_167.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_32_167.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_32_167.jpg,0,1,0,30.19031
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_32_236.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_32_236.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_32_236.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_32_314.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_32_314.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_32_314.jpg,0,1,0,30.19031
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_32_394.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_32_394.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_32_394.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_32_472.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_32_472.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_32_472.jpg,0,1,0,30.19035
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_32_549.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_32_549.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_32_549.jpg,0,1,0,30.19032
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_32_627.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_32_627.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_32_627.jpg,0,1,0,30.19028
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_32_706.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_32_706.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_32_706.jpg,0,1,0,30.19027
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_32_773.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_32_773.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_32_773.jpg,0,1,0,30.19028
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_32_853.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_32_853.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_32_853.jpg,0,1,0,30.19028
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_32_922.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_32_922.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_32_922.jpg,0,1,0,30.1903
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_32_990.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_32_990.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_32_990.jpg,0,1,0,30.19032
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_33_057.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_33_057.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_33_057.jpg,0,1,0,30.19033
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_33_137.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_33_137.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_33_137.jpg,0,1,0,30.19031
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_33_217.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_33_217.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_33_217.jpg,0,1,0,30.19052
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_33_286.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_33_286.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_33_286.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_33_364.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_33_364.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_33_364.jpg,0,1,0,30.1903
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_33_432.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_33_432.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_33_432.jpg,0,1,0,30.19031
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_33_499.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_33_499.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_33_499.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_33_578.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_33_578.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_33_578.jpg,0,1,0,30.19026
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_33_656.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_33_656.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_33_656.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_33_733.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_33_733.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_33_733.jpg,0,1,0,30.19027
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_33_810.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_33_810.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_33_810.jpg,0,1,0,30.19031
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_33_888.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_33_888.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_33_888.jpg,0,1,0,30.19032
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_33_967.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_33_967.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_33_967.jpg,0,1,0,30.19032
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_34_041.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_34_041.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_34_041.jpg,0,1,0,30.19028
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_34_116.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_34_116.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_34_116.jpg,0,1,0,30.19032
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_34_189.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_34_189.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_34_189.jpg,-0.15,1,0,30.18428
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_34_264.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_34_264.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_34_264.jpg,-0.35,1,0,30.16388
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_34_339.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_34_339.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_34_339.jpg,0,1,0,30.18813
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_34_413.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_34_413.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_34_413.jpg,0,1,0,30.18993
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_34_486.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_34_486.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_34_486.jpg,0,1,0,30.19045
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_34_561.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_34_561.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_34_561.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_34_629.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_34_629.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_34_629.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_34_706.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_34_706.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_34_706.jpg,0,1,0,30.19028
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_34_778.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_34_778.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_34_778.jpg,0,1,0,30.19031
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_34_854.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_34_854.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_34_854.jpg,0,1,0,30.19028
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_34_928.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_34_928.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_34_928.jpg,0,1,0,30.19031
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_35_007.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_35_007.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_35_007.jpg,0,1,0,30.19025
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_35_085.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_35_085.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_35_085.jpg,0,1,0,30.19028
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_35_164.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_35_164.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_35_164.jpg,0,1,0,30.19031
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_35_238.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_35_238.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_35_238.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_35_314.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_35_314.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_35_314.jpg,-0.1,1,0,30.18766
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_35_390.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_35_390.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_35_390.jpg,-0.3,1,0,30.16925
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_35_456.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_35_456.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_35_456.jpg,0,1,0,30.1812
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_35_524.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_35_524.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_35_524.jpg,0,1,0,30.1892
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_35_593.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_35_593.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_35_593.jpg,0,1,0,30.18998
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_35_665.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_35_665.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_35_665.jpg,0,1,0,30.19026
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_35_744.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_35_744.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_35_744.jpg,0,1,0,30.19031
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_35_817.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_35_817.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_35_817.jpg,0,1,0,30.1903
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_35_893.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_35_893.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_35_893.jpg,0,1,0,30.19027
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_35_967.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_35_967.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_35_967.jpg,0,1,0,30.19026
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_36_037.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_36_037.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_36_037.jpg,0,1,0,30.19031
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_36_113.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_36_113.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_36_113.jpg,0,1,0,30.19028
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_36_185.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_36_185.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_36_185.jpg,0,1,0,30.19027
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_36_255.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_36_255.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_36_255.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_36_328.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_36_328.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_36_328.jpg,0,1,0,30.19033
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_36_401.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_36_401.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_36_401.jpg,-0.15,1,0,30.1842
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_36_472.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_36_472.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_36_472.jpg,-0.35,1,0,30.16345
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_36_546.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_36_546.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_36_546.jpg,0,1,0,30.18745
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_36_616.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_36_616.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_36_616.jpg,0,1,0,30.18963
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_36_688.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_36_688.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_36_688.jpg,0,1,0,30.19008
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_36_758.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_36_758.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_36_758.jpg,0,1,0,30.19024
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_36_829.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_36_829.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_36_829.jpg,0,1,0,30.19024
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_36_905.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_36_905.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_36_905.jpg,0,1,0,30.19028
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_36_977.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_36_977.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_36_977.jpg,0,1,0,30.19031
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_37_049.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_37_049.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_37_049.jpg,0,1,0,30.19027
E:\racing team\car task\data\IMG\center_2023_09_20_22_11_37_119.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_11_37_119.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_11_37_119.jpg,0,1,0,30.19029
